proteinid,pI_x,packing_density,cofactor_names,has_covalent,has_divalent,Disorderfraction,sigpeptides100,validpeptides100,sigpeptides50,validpeptides50,fragile100,fragile50,fracperturbed100,fracperturbed50,cofactors
Q72L06,5.732519340515138,0.731,[],False,False,0.0,0,8,0.0,8.0,False,False,0.0,0.0,neither
Q72L09,8.56547908782959,0.739,[],False,False,0.0,0,6,0.0,6.0,False,False,0.0,0.0,neither
Q72L17,5.424736213684081,0.753,[],False,False,0.0106382978723404,0,3,0.0,3.0,False,False,0.0,0.0,neither
Q72L18,5.825280570983887,0.774,[],False,False,0.0091743119266055,1,10,0.0,11.0,False,False,0.1,0.0,neither
Q72L19,7.706253242492676,0.736,[],False,False,0.0313588850174216,2,7,0.0,9.0,True,False,0.2857142857142857,0.0,neither
Q72L25,6.586695671081543,0.737,['FAD'],True,False,0.0026455026455026,0,1,0.0,1.0,False,False,0.0,0.0,covalent
Q72L26,8.070168495178223,0.74,[],False,False,0.0,0,11,0.0,10.0,False,False,0.0,0.0,neither
Q72L27,6.283573341369629,0.727,[],False,False,0.011070110701107,1,14,0.0,16.0,False,False,0.07142857142857142,0.0,neither
Q72L28,8.749471855163574,0.736,[],False,False,0.0,0,4,0.0,4.0,False,False,0.0,0.0,neither
Q72L30,5.687048149108887,0.782,[],False,False,0.14540059347181,0,9,0.0,6.0,False,False,0.0,0.0,neither
Q72L35,9.087866401672365,0.721,[],False,False,0.0,0,6,0.0,7.0,False,False,0.0,0.0,neither
Q72L36,8.318242835998536,0.744,[],False,False,0.0498220640569395,0,6,0.0,5.0,False,False,0.0,0.0,neither
Q72L38,5.376650428771973,0.798,[],False,False,0.0,0,3,0.0,2.0,False,False,0.0,0.0,neither
Q72L39,5.1309923171997065,0.74,[],False,False,0.0,6,15,3.0,11.0,True,True,0.4,0.2727272727272727,neither
Q72L40,7.6152540206909185,0.748,[],False,False,0.2094017094017094,0,1,0.0,1.0,False,False,0.0,0.0,neither
Q72L41,5.954702949523925,0.735,[],False,False,0.0,2,34,2.0,33.0,True,True,0.058823529411764705,0.06060606060606061,neither
Q72L42,9.47106647491455,0.73,[],False,False,0.0583756345177665,1,1,1.0,1.0,False,False,1.0,1.0,neither
Q72L52,7.839242744445801,0.732,[],False,False,0.0106382978723404,2,6,0.0,6.0,True,False,0.3333333333333333,0.0,neither
Q72L60,5.190673255920408,0.778,[],False,False,0.0294117647058823,1,9,0.0,8.0,False,False,0.1111111111111111,0.0,neither
Q72L61,9.856329536437986,0.729,[],False,False,0.0511363636363636,0,13,0.0,13.0,False,False,0.0,0.0,neither
Q72L70,5.131276512145996,0.745,[],False,False,0.0425790754257907,0,5,0.0,3.0,False,False,0.0,0.0,neither
Q72L72,6.0404161453247065,0.732,[],False,False,0.0,1,71,0.0,67.0,False,False,0.014084507042253521,0.0,neither
Q72L78,6.03302707672119,0.75,[],False,False,0.0,0,9,0.0,6.0,False,False,0.0,0.0,neither
Q72L81,5.923327827453612,0.751,[],False,False,0.0097087378640776,2,4,0.0,3.0,True,False,0.5,0.0,neither
Q72L84,4.881128120422363,0.797,[],False,False,0.0897435897435897,0,8,1.0,8.0,False,False,0.0,0.125,neither
Q72L86,5.528978919982909,0.738,[],False,False,0.0394021739130434,18,56,3.0,47.0,True,True,0.32142857142857145,0.06382978723404255,neither
Q72L94,8.990261268615722,0.732,[],False,False,0.008,0,13,0.0,9.0,False,False,0.0,0.0,neither
Q72L99,5.029023170471191,0.749,['Mg(2+)'],False,True,0.0,1,2,0.0,1.0,False,False,0.5,0.0,divalent
Q72LA2,5.511586189270018,0.744,[],False,False,0.005050505050505,0,1,0.0,1.0,False,False,0.0,0.0,neither
Q72LA7,9.759562492370604,0.777,[],False,False,0.0410958904109589,0,3,0.0,3.0,False,False,0.0,0.0,neither
Q72LB2,5.831873893737793,0.725,[],False,False,0.0243055555555555,2,17,0.0,13.0,True,False,0.11764705882352941,0.0,neither
Q72LB4,5.686081886291503,0.755,[],False,False,0.0717131474103585,0,2,0.0,1.0,False,False,0.0,0.0,neither
Q72LB6,4.729879570007324,0.758,[],False,False,0.008,6,14,1.0,15.0,True,False,0.42857142857142855,0.06666666666666667,neither
Q72LB9,5.8835973739624015,0.751,[],False,False,0.05,0,8,0.0,7.0,False,False,0.0,0.0,neither
Q72LC3,6.432718849182128,0.723,[],False,False,0.0,11,40,0.0,35.0,True,False,0.275,0.0,neither
Q72LC4,5.934297752380371,0.727,[],False,False,0.0,0,9,0.0,9.0,False,False,0.0,0.0,neither
Q72LC5,8.88678951263428,0.757,[],False,False,0.0,0,3,0.0,1.0,False,False,0.0,0.0,neither
Q72LC6,5.351016044616699,0.727,[],False,False,0.0,19,45,0.0,43.0,True,False,0.4222222222222222,0.0,neither
Q72LC7,9.4354154586792,0.766,[],False,False,0.1038961038961039,0,3,0.0,3.0,False,False,0.0,0.0,neither
Q72LD0,5.76775951385498,0.727,['FAD'],True,False,0.0108695652173913,0,1,0.0,2.0,False,False,0.0,0.0,covalent
Q72LD1,7.946195793151856,0.721,[],False,False,0.0115273775216138,0,1,0.0,1.0,False,False,0.0,0.0,neither
Q72LD3,5.163163185119627,0.822,[],False,False,0.0116279069767441,0,2,0.0,1.0,False,False,0.0,0.0,neither
Q72LD5,9.61966609954834,0.733,[],False,False,0.0,0,2,0.0,2.0,False,False,0.0,0.0,neither
Q72LD7,8.038321113586427,0.745,[],False,False,0.0,1,6,0.0,3.0,False,False,0.16666666666666666,0.0,neither
Q72LD8,9.93394947052002,0.75,[],False,False,0.0231578947368421,0,5,0.0,4.0,False,False,0.0,0.0,neither
Q72LE3,5.3401597976684565,0.732,[],False,False,0.0,1,5,0.0,4.0,False,False,0.2,0.0,neither
Q72LE8,6.1788759231567365,0.736,[],False,False,0.0042735042735042,0,1,0.0,1.0,False,False,0.0,0.0,neither
Q72LF0,5.813458061218263,0.748,[],False,False,0.0160642570281124,1,4,0.0,5.0,False,False,0.25,0.0,neither
Q72LF1,5.118430900573729,0.74,[],False,False,0.0,0,7,0.0,7.0,False,False,0.0,0.0,neither
Q72LF2,5.316401100158691,0.722,[],False,False,0.0,1,18,0.0,16.0,False,False,0.05555555555555555,0.0,neither
Q72LF5,5.943903541564941,0.722,[],False,False,0.0,0,9,0.0,9.0,False,False,0.0,0.0,neither
Q72LF6,6.243501853942871,0.761,[],False,False,0.0,0,15,0.0,15.0,False,False,0.0,0.0,neither
Q72LF7,9.012116050720216,0.733,[],False,False,0.0091743119266055,0,13,0.0,15.0,False,False,0.0,0.0,neither
Q72LF8,6.612216377258301,0.73,[],False,False,0.0058823529411764,0,25,0.0,22.0,False,False,0.0,0.0,neither
Q72LG1,8.934431648254396,0.683,[],False,False,0.0292096219931271,0,7,0.0,8.0,False,False,0.0,0.0,neither
Q72LG2,8.58539981842041,0.732,[],False,False,0.0,0,32,0.0,29.0,False,False,0.0,0.0,neither
Q72LH7,8.827929878234862,0.728,[],False,False,0.0376884422110552,8,8,5.0,5.0,True,True,1.0,1.0,neither
Q72LI5,6.1200475692749015,0.77,[],False,False,0.1322751322751322,8,12,0.0,11.0,True,False,0.6666666666666666,0.0,neither
Q72LJ6,5.379492378234863,0.736,[],False,False,0.0032679738562091,1,13,0.0,10.0,False,False,0.07692307692307693,0.0,neither
Q72LK2,8.888401222229007,0.751,[],False,False,0.0146341463414634,9,27,2.0,30.0,True,True,0.3333333333333333,0.06666666666666667,neither
Q72LK4,6.865661430358887,0.728,[],False,False,0.0,0,17,0.0,16.0,False,False,0.0,0.0,neither
Q72LK6,5.2375085830688475,0.746,[],False,False,0.0222929936305732,1,3,0.0,4.0,False,False,0.3333333333333333,0.0,neither
Q72LK7,6.057297325134278,0.745,[],False,False,0.0,1,9,0.0,10.0,False,False,0.1111111111111111,0.0,neither
Q72LK8,4.569820976257325,0.768,[],False,False,0.0224719101123595,8,10,4.0,7.0,True,True,0.8,0.5714285714285714,neither
Q72LL5,6.004323387145996,0.737,[],False,False,0.0,3,14,0.0,18.0,True,False,0.21428571428571427,0.0,neither
Q72LM1,6.255381202697754,0.734,[],False,False,0.0029154518950437,0,1,0.0,1.0,False,False,0.0,0.0,neither
Q72LM2,4.9838361740112305,0.751,[],False,False,0.0109409190371991,7,8,1.0,4.0,True,False,0.875,0.25,neither
Q72LM7,5.585192680358887,0.746,[],False,False,0.0,1,7,0.0,7.0,False,False,0.14285714285714285,0.0,neither
Q72LN2,6.764090156555175,0.742,[],False,False,0.0,1,13,0.0,10.0,False,False,0.07692307692307693,0.0,neither
Q72LN4,6.1538667678833,0.755,[],False,False,0.0,0,13,0.0,15.0,False,False,0.0,0.0,neither
Q72LN6,4.673211097717284,0.778,[],False,False,0.0,0,1,0.0,1.0,False,False,0.0,0.0,neither
Q72LN7,8.578566169738771,0.759,[],False,False,0.0787401574803149,1,2,0.0,2.0,False,False,0.5,0.0,neither
Q72LN8,7.813068580627441,0.746,[],False,False,0.0028169014084507,8,24,0.0,23.0,True,False,0.3333333333333333,0.0,neither
Q72LP3,4.951381111145018,0.757,[],False,False,0.0246913580246913,0,4,0.0,4.0,False,False,0.0,0.0,neither
Q72LP6,6.3193250656127935,0.714,['[4Fe-4S] cluster'],True,False,0.0,0,15,0.0,13.0,False,False,0.0,0.0,covalent
Q72LP7,9.308992958068847,0.738,[],False,False,0.0431654676258992,0,15,0.0,13.0,False,False,0.0,0.0,neither
Q72LQ0,6.184844017028809,0.74,[],False,False,0.0054945054945054,0,5,0.0,5.0,False,False,0.0,0.0,neither
Q72LQ1,5.454065132141112,0.742,[],False,False,0.0231481481481481,0,2,0.0,2.0,False,False,0.0,0.0,neither
Q72LQ2,6.040757179260253,0.722,[],False,False,0.0118443316412859,0,3,0.0,3.0,False,False,0.0,0.0,neither
Q72LQ5,7.880438041687012,0.741,[],False,False,0.0,0,14,0.0,16.0,False,False,0.0,0.0,neither
Q72LQ6,5.617647743225096,0.751,[],False,False,0.01171875,2,13,0.0,9.0,True,False,0.15384615384615385,0.0,neither
Q745T2,5.58667049407959,0.733,[],False,False,0.016,0,7,0.0,5.0,False,False,0.0,0.0,neither
Q745T5,5.6555025100708,0.721,[],False,False,0.002932551319648,1,3,1.0,3.0,False,False,0.3333333333333333,0.3333333333333333,neither
Q745T9,5.475379753112793,0.732,['Mg(2+)'],False,True,0.0,3,6,3.0,6.0,True,True,0.5,0.5,divalent
Q745V5,8.301223182678225,0.737,[],False,False,0.0136518771331058,0,15,0.0,16.0,False,False,0.0,0.0,neither
Q745V6,9.075424003601077,0.736,[],False,False,0.0248041775456919,0,5,0.0,3.0,False,False,0.0,0.0,neither
Q745X1,4.860040855407715,0.815,[],False,False,0.1584158415841584,2,5,0.0,5.0,True,False,0.4,0.0,neither
Q745X5,6.122264289855956,0.746,[],False,False,0.0097087378640776,0,2,0.0,2.0,False,False,0.0,0.0,neither
Q745X6,9.12680530548096,0.745,[],False,False,0.0465116279069767,0,14,0.0,16.0,False,False,0.0,0.0,neither
Q745Y0,9.320984077453613,0.737,[],False,False,0.0526315789473684,3,24,0.0,26.0,True,False,0.125,0.0,neither
Q745Y1,4.741020011901855,0.744,[],False,False,0.0459770114942528,78,99,32.0,83.0,True,True,0.7878787878787878,0.3855421686746988,neither
Q745Y2,5.727176475524904,0.741,[],False,False,0.0482233502538071,2,6,0.0,6.0,True,False,0.3333333333333333,0.0,neither
Q745Y4,5.451109504699706,0.749,[],False,False,0.0,5,7,1.0,4.0,True,False,0.7142857142857143,0.25,neither
Q745Y6,6.850428581237793,0.747,[],False,False,0.1359223300970873,3,9,0.0,9.0,True,False,0.3333333333333333,0.0,neither
Q745Z2,9.155364799499512,0.768,[],False,False,0.086092715231788,0,1,0.0,1.0,False,False,0.0,0.0,neither
Q745Z3,7.173671913146973,0.723,[],False,False,0.0143112701252236,0,5,0.0,6.0,False,False,0.0,0.0,neither
Q745Z4,5.3473215103149405,0.736,['Fe cation'],True,False,0.0524691358024691,1,2,0.0,1.0,False,False,0.5,0.0,covalent
Q745Z5,6.424420356750488,0.766,[],False,False,0.0526315789473684,4,5,4.0,5.0,True,True,0.8,0.8,neither
Q745Z9,4.996965980529784,0.808,[],False,False,0.0,1,2,0.0,2.0,False,False,0.5,0.0,neither
Q746A5,5.23273410797119,0.775,[],False,False,0.0283018867924528,10,36,0.0,31.0,True,False,0.2777777777777778,0.0,neither
Q746A9,6.573224830627441,0.741,[],False,False,0.1829268292682926,0,10,0.0,8.0,False,False,0.0,0.0,neither
Q746C0,6.1326089859008786,0.74,[],False,False,0.0052219321148825,1,21,0.0,13.0,False,False,0.047619047619047616,0.0,neither
Q746C1,9.468100929260256,0.732,[],False,False,0.0522875816993464,0,2,0.0,1.0,False,False,0.0,0.0,neither
Q746D6,9.565190315246582,0.751,[],False,False,0.0,0,2,0.0,1.0,False,False,0.0,0.0,neither
Q746D7,6.025581169128418,0.733,[],False,False,0.0,0,15,0.0,13.0,False,False,0.0,0.0,neither
Q746D8,9.796567344665526,0.741,[],False,False,0.0658227848101265,1,7,0.0,6.0,False,False,0.14285714285714285,0.0,neither
Q746D9,9.14517879486084,0.736,[],False,False,0.002770083102493,0,7,0.0,5.0,False,False,0.0,0.0,neither
Q746E0,6.072132301330566,0.728,[],False,False,0.0,0,8,0.0,7.0,False,False,0.0,0.0,neither
Q746E8,7.099894905090332,0.739,[],False,False,0.0,3,12,1.0,11.0,True,False,0.25,0.09090909090909091,neither
Q746E9,9.197011375427245,0.738,[],False,False,0.0078125,0,12,0.0,9.0,False,False,0.0,0.0,neither
Q746F0,9.169999122619632,0.738,[],False,False,0.0,0,9,0.0,8.0,False,False,0.0,0.0,neither
Q746F1,7.838017845153809,0.74,[],False,False,0.0,0,15,0.0,13.0,False,False,0.0,0.0,neither
Q746F2,9.122034645080568,0.755,[],False,False,0.0074626865671641,0,4,0.0,2.0,False,False,0.0,0.0,neither
Q746I1,6.8134263992309565,0.718,['FAD'],True,False,0.0092421441774491,0,6,0.0,5.0,False,False,0.0,0.0,covalent
Q746I3,5.327768898010253,0.722,[],False,False,0.0,1,1,0.0,1.0,False,False,1.0,0.0,neither
Q746K4,9.930854988098144,0.767,[],False,False,0.2355072463768115,1,7,0.0,6.0,False,False,0.14285714285714285,0.0,neither
Q746K9,8.889303779602052,0.747,[],False,False,0.0814479638009049,2,11,0.0,8.0,True,False,0.18181818181818182,0.0,neither
Q746L0,6.846506690979004,0.737,[],False,False,0.0786885245901639,0,24,0.0,24.0,False,False,0.0,0.0,neither
Q746L4,9.133316612243654,0.731,[],False,False,0.0368663594470046,0,3,0.0,4.0,False,False,0.0,0.0,neither
Q746L6,7.791278266906738,0.736,[],False,False,0.0,0,2,0.0,2.0,False,False,0.0,0.0,neither
Q746L8,6.4801225662231445,0.743,[],False,False,0.002906976744186,0,2,1.0,2.0,False,False,0.0,0.5,neither
Q746L9,8.683843040466307,0.745,[],False,False,0.0,3,3,0.0,3.0,True,False,1.0,0.0,neither
Q746M6,5.335896873474121,0.748,[],False,False,0.0,3,11,0.0,11.0,True,False,0.2727272727272727,0.0,neither
Q746M9,8.427710151672365,0.733,"['Mg(2+)', 'Zn(2+)']",False,True,0.0758483033932135,0,2,0.0,2.0,False,False,0.0,0.0,divalent
Q746N3,4.994806098937987,0.757,[],False,False,0.0212765957446808,2,5,0.0,2.0,True,False,0.4,0.0,neither
Q746N6,9.51258411407471,0.74,[],False,False,0.025531914893617,0,16,0.0,17.0,False,False,0.0,0.0,neither
Q746N7,5.412117958068847,0.775,[],False,False,0.0,0,10,0.0,11.0,False,False,0.0,0.0,neither
Q746N9,6.424136161804199,0.741,[],False,False,0.0055710306406685,3,19,0.0,19.0,True,False,0.15789473684210525,0.0,neither
Q746P0,5.3959756851196286,0.749,[],False,False,0.0069686411149825,1,18,0.0,16.0,False,False,0.05555555555555555,0.0,neither
Q746P1,9.094313240051273,0.743,[],False,False,0.0,3,4,0.0,3.0,True,False,0.75,0.0,neither
Q746P2,7.913639259338378,0.742,[],False,False,0.0089686098654708,1,3,0.0,2.0,False,False,0.3333333333333333,0.0,neither
Q746P3,6.628983879089356,0.735,[],False,False,0.0,0,18,1.0,17.0,False,False,0.0,0.058823529411764705,neither
Q746P4,6.9862169265747065,0.743,[],False,False,0.0689655172413793,0,25,0.0,19.0,False,False,0.0,0.0,neither
Q746Q0,9.688002586364746,0.758,[],False,False,0.0,0,2,0.0,1.0,False,False,0.0,0.0,neither
